amount,location,transactions_last_hour,is_new_device,is_new_location,fraud
26900.37,Guntur,6,1,0,1
2840.16,Pune,4,0,1,0
49964.11,Guntur,4,1,1,1
48758.96,Bangalore,5,0,1,1
36957.56,Bangalore,6,0,0,0
16454.92,Mumbai,1,0,0,0
5757.37,Guntur,4,1,1,0
9212.69,Hyderabad,3,0,0,0
13898.09,Bangalore,8,0,1,1
5111.74,Pune,6,0,1,0
4739.08,Vijayawada,5,1,0,0
3530.5,Delhi,9,0,0,0
2221.99,Bangalore,5,1,0,0
8024.47,Mumbai,8,0,0,0
8502.15,Delhi,10,0,0,0
10999.05,Pune,2,0,0,0
363.8,Delhi,8,1,0,0
27423.43,Pune,0,1,0,0
9704.34,Vijayawada,8,1,1,1
20285.58,Bangalore,9,1,1,1
12526.63,Delhi,1,1,1,1
172.49,Bangalore,1,1,0,0
34595.87,Chennai,9,0,0,0
6709.18,Hyderabad,0,0,0,0
36589.5,Chennai,10,1,0,1
13899.8,Guntur,1,0,0,0
41515.54,Mumbai,0,1,0,0
10396.04,Mumbai,2,0,0,0
16323.07,Delhi,6,1,1,1
33189.67,Pune,10,0,0,0
17723.59,Delhi,10,0,1,1
47462.24,Hyderabad,6,0,1,1
21721.34,Delhi,2,0,0,0
26261.67,Bangalore,3,1,0,0
7120.82,Hyderabad,4,0,1,0
23714.37,Mumbai,8,0,1,1
15229.46,Bangalore,3,1,0,0
41989.45,Delhi,6,1,0,1
11106.23,Delhi,2,0,0,0
19290.62,Bangalore,8,0,0,0
36090.01,Bangalore,8,1,0,1
43113.92,Hyderabad,8,1,1,1
3242.09,Bangalore,1,0,1,0
40504.54,Hyderabad,10,0,1,1
7539.91,Mumbai,0,1,1,0
172.88,Bangalore,3,0,0,0
36071.95,Chennai,6,1,1,1
31479.47,Pune,10,1,0,1
23645.54,Hyderabad,3,0,1,0
42904.04,Mumbai,5,1,0,1
24708.21,Guntur,6,0,0,0
28301.43,Hyderabad,2,0,1,0
10327.47,Delhi,6,0,0,0
35949.71,Mumbai,3,0,0,0
4933.12,Guntur,4,0,1,0
49566.65,Guntur,10,1,0,1
17106.63,Bangalore,3,0,0,0
39575.87,Delhi,8,0,0,0
34480.94,Delhi,8,0,0,0
40871.56,Guntur,3,1,1,1
4526.64,Hyderabad,9,0,1,0
21412.58,Vijayawada,5,1,1,1
1442.28,Chennai,1,0,1,0
8686.2,Vijayawada,2,0,0,0
9873.22,Bangalore,3,0,0,0
23096.67,Vijayawada,10,1,0,1
1671.4,Pune,3,1,1,0
7781.08,Pune,1,0,1,0
480.38,Pune,5,0,0,0
5515.37,Vijayawada,2,0,0,0
20811.14,Bangalore,6,0,0,0
35713.48,Vijayawada,8,1,1,1
41455.9,Pune,9,0,1,1
8689.54,Bangalore,7,1,1,1
30353.44,Bangalore,0,0,1,0
18838.75,Guntur,8,1,0,1
39850.43,Guntur,2,0,0,0
28047.24,Vijayawada,6,0,0,0
26997.37,Hyderabad,3,0,0,0
25469.96,Guntur,9,0,0,0
17021.69,Bangalore,8,0,1,1
16670.59,Pune,2,0,0,0
24576.37,Guntur,3,0,0,0
25945.96,Pune,9,1,0,1
36073.9,Delhi,8,0,1,1
8315.27,Hyderabad,4,1,0,0
38297.42,Guntur,0,0,0,0
16192.58,Chennai,10,0,0,0
24090.92,Hyderabad,1,1,1,1
39394.54,Mumbai,9,0,0,0
15710.92,Bangalore,10,0,1,1
13114.12,Bangalore,1,0,1,0
24607.84,Bangalore,1,0,0,0
25120.63,Delhi,0,1,1,1
2115.12,Hyderabad,6,1,0,0
30000.66,Pune,0,1,0,0
17333.07,Bangalore,5,0,1,1
26548.76,Chennai,6,1,0,1
20707.32,Mumbai,4,0,1,0
33100.06,Pune,5,1,0,1
36507.02,Hyderabad,8,0,1,1
20395.92,Mumbai,3,1,1,1
39347.51,Guntur,0,0,0,0
3129.52,Bangalore,0,0,1,0
41761.42,Bangalore,1,0,1,0
48111.39,Delhi,10,0,1,1
44034.65,Chennai,3,0,1,0
26463.23,Chennai,1,1,1,1
7827.56,Bangalore,1,0,1,0
36326.88,Bangalore,8,1,1,1
8013.78,Mumbai,3,1,0,0
36140.25,Guntur,8,1,0,1
15548.29,Hyderabad,4,0,1,0
41119.64,Mumbai,4,1,0,0
47312.47,Vijayawada,5,1,0,1
20223.63,Vijayawada,3,1,1,1
14762.27,Pune,0,0,1,0
15455.7,Chennai,4,1,0,0
36565.93,Bangalore,5,0,0,0
16644.41,Mumbai,2,1,0,0
1973.29,Chennai,10,0,1,0
10311.53,Chennai,3,0,1,0
41443.43,Pune,4,1,0,0
36449.71,Guntur,2,0,0,0
35594.15,Hyderabad,7,1,0,1
30362.18,Chennai,3,0,0,0
24679.79,Chennai,2,1,1,1
2056.64,Guntur,6,0,0,0
45914.71,Pune,9,1,1,1
4855.86,Hyderabad,8,1,0,0
45584.39,Guntur,3,0,0,0
16795.97,Hyderabad,6,0,0,0
12294.85,Delhi,6,1,1,1
13267.97,Hyderabad,4,0,1,0
44125.84,Mumbai,10,0,1,1
30526.16,Guntur,5,0,0,0
15630.27,Guntur,1,0,1,0
27007.54,Delhi,3,0,1,0
17213.22,Chennai,0,0,1,0
8612.97,Guntur,2,0,0,0
12083.11,Pune,4,1,1,1
3929.56,Vijayawada,4,0,1,0
26032.04,Hyderabad,6,0,1,1
38923.12,Pune,5,0,1,1
21490.61,Vijayawada,0,0,0,0
21383.15,Hyderabad,0,0,0,0
26060.8,Pune,3,1,1,1
44238.53,Vijayawada,1,0,1,0
34276.91,Guntur,1,1,0,0
47644.06,Mumbai,3,1,1,1
2697.4,Guntur,6,0,1,0
24320.77,Chennai,7,1,0,1
49197.6,Guntur,4,1,0,0
12180.8,Chennai,8,0,1,1
17196.2,Pune,3,1,0,0
2401.42,Hyderabad,3,1,0,0
5213.49,Hyderabad,5,1,0,0
25419.23,Bangalore,9,0,1,1
28746.97,Vijayawada,0,1,1,1
20202.47,Bangalore,9,1,1,1
41531.08,Bangalore,10,1,0,1
7344.53,Vijayawada,5,1,0,0
16584.66,Bangalore,1,1,0,0
28517.13,Guntur,3,0,0,0
9329.23,Pune,3,1,0,0
20270.19,Hyderabad,8,0,1,1
49502.13,Guntur,7,0,1,1
22913.36,Vijayawada,6,0,1,1
37488.9,Mumbai,4,0,0,0
33540.31,Vijayawada,9,1,0,1
32897.23,Hyderabad,8,0,1,1
44872.81,Pune,6,0,0,0
17132.85,Mumbai,8,0,1,1
27270.57,Guntur,2,1,1,1
39201.68,Pune,6,1,1,1
31554.61,Pune,3,0,1,0
5002.81,Mumbai,10,0,0,0
28618.2,Bangalore,1,1,0,0
19993.66,Bangalore,2,0,1,0
31339.46,Delhi,0,0,0,0
37641.41,Pune,0,0,1,0
45376.22,Guntur,6,0,0,0
41702.14,Guntur,6,0,0,0
33448.92,Hyderabad,9,1,0,1
47272.64,Guntur,6,0,1,1
14722.43,Hyderabad,9,0,1,1
22711.53,Pune,2,0,1,0
31386.19,Bangalore,0,1,0,0
13579.06,Bangalore,7,1,1,1
19597.82,Pune,0,1,0,0
38172.02,Mumbai,6,0,0,0
1071.18,Pune,1,1,1,0
46162.19,Hyderabad,2,0,1,0
19924.22,Chennai,8,1,0,1
10002.12,Vijayawada,7,0,0,0
47714.24,Chennai,5,1,0,1
17302.58,Guntur,6,0,1,1
23266.33,Guntur,3,0,0,0
30186.07,Chennai,0,1,0,0
37541.85,Delhi,3,1,0,0
24837.83,Guntur,9,1,1,1
9600.32,Bangalore,7,0,1,0
13303.47,Hyderabad,0,0,1,0
7128.47,Guntur,6,1,0,0
21614.87,Delhi,4,0,0,0
10324.03,Delhi,4,0,1,0
26755.67,Vijayawada,2,1,1,1
45767.01,Guntur,1,0,0,0
43921.26,Chennai,9,0,0,0
13128.81,Delhi,6,0,1,1
39241.29,Pune,10,1,0,1
43342.52,Vijayawada,3,0,0,0
27221.24,Mumbai,5,1,0,1
11522.52,Pune,7,0,1,1
20198.79,Hyderabad,1,1,1,1
20192.7,Vijayawada,7,0,1,1
43019.04,Pune,0,1,0,0
27076.97,Chennai,1,0,0,0
31495.83,Pune,5,0,0,0
33969.48,Mumbai,10,1,0,1
26999.82,Pune,7,0,1,1
28514.65,Vijayawada,1,0,0,0
16436.89,Bangalore,6,1,0,1
11837.44,Vijayawada,9,1,0,1
6431.02,Chennai,0,1,0,0
33149.45,Bangalore,8,1,1,1
32453.7,Guntur,4,1,0,0
14249.94,Delhi,7,1,0,1
4674.12,Delhi,2,0,1,0
19585.76,Delhi,3,0,0,0
13817.51,Delhi,1,0,1,0
30560.55,Pune,7,1,0,1
25339.69,Chennai,2,0,1,0
24745.97,Pune,0,1,0,0
32213.12,Hyderabad,10,0,1,1
34805.53,Pune,0,1,1,1
36411.66,Hyderabad,5,1,0,1
33683.26,Mumbai,2,1,0,0
42638.83,Pune,4,1,0,0
23088.22,Mumbai,6,0,0,0
41340.77,Chennai,9,1,0,1
31734.06,Chennai,2,1,1,1
43327.98,Pune,3,0,1,0
8304.63,Mumbai,1,1,0,0
36148.8,Pune,7,0,1,1
8467.2,Chennai,9,0,1,0
43429.88,Guntur,3,1,1,1
11255.33,Mumbai,8,0,1,1
18353.63,Pune,10,1,1,1
47483.9,Mumbai,8,1,0,1
37823.8,Chennai,10,1,1,1
479.36,Guntur,4,0,0,0
45702.63,Hyderabad,9,1,0,1
10037.48,Hyderabad,5,0,1,1
4391.91,Bangalore,5,0,1,0
4501.54,Mumbai,4,1,0,0
41397.21,Vijayawada,3,0,0,0
18368.9,Guntur,3,1,1,1
11983.63,Hyderabad,6,1,1,1
901.23,Guntur,9,1,0,0
14245.59,Vijayawada,1,0,1,0
22885.99,Hyderabad,9,0,1,1
30293.08,Bangalore,2,1,0,0
18113.23,Vijayawada,3,1,1,1
44520.24,Hyderabad,5,1,1,1
47781.75,Delhi,9,1,1,1
14048.95,Mumbai,2,0,1,0
25559.4,Pune,10,1,1,1
48230.32,Vijayawada,5,1,0,1
15296.63,Pune,9,0,0,0
49270.77,Hyderabad,0,0,0,0
2239.46,Chennai,4,1,0,0
3730.13,Mumbai,3,0,0,0
43437.41,Mumbai,1,0,0,0
17062.5,Vijayawada,0,0,1,0
34131.55,Pune,4,1,1,1
19352.7,Delhi,9,1,0,1
48158.45,Delhi,3,1,1,1
35996.1,Hyderabad,4,1,0,0
6573.85,Bangalore,8,0,1,0
10536.63,Guntur,1,0,0,0
36878.6,Chennai,3,0,0,0
30368.3,Guntur,10,0,1,1
3043.33,Pune,0,0,0,0
13193.28,Mumbai,2,0,1,0
1308.85,Guntur,2,1,1,0
33291.35,Delhi,2,0,1,0
23266.65,Delhi,4,1,1,1
6869.77,Vijayawada,2,0,1,0
30968.71,Chennai,8,1,1,1
36504.86,Delhi,6,0,0,0
48021.49,Guntur,10,1,0,1
22912.62,Chennai,3,0,1,0
46297.17,Mumbai,10,0,0,0
9171.28,Vijayawada,2,0,1,0
47771.56,Bangalore,6,1,0,1
11889.98,Vijayawada,8,0,0,0
16322.62,Mumbai,5,0,0,0
27841.61,Guntur,4,1,1,1
24506.25,Chennai,10,1,1,1
8161.93,Hyderabad,6,1,0,0
28595.08,Guntur,4,1,1,1
9104.98,Vijayawada,7,1,0,0
28595.06,Hyderabad,7,0,0,0
16622.38,Guntur,10,1,1,1
10790.44,Vijayawada,5,0,0,0
7547.05,Mumbai,10,0,0,0
19916.87,Hyderabad,0,0,0,0
44180.24,Delhi,4,1,1,1
17530.71,Vijayawada,3,1,1,1
11916.11,Hyderabad,8,1,0,1
10179.56,Pune,4,1,0,0
32305.8,Delhi,9,1,0,1
3413.78,Hyderabad,2,0,0,0
38969.35,Hyderabad,10,0,1,1
4714.51,Chennai,3,1,1,0
2928.76,Delhi,3,0,1,0
4224.13,Guntur,10,1,0,0
7344.68,Guntur,0,0,0,0
10441.56,Delhi,1,1,1,1
37657.73,Guntur,2,0,0,0
5885.1,Vijayawada,6,1,0,0
45672.94,Delhi,0,0,0,0
6885.74,Chennai,5,1,0,0
46281.6,Chennai,3,0,1,0
21629.28,Vijayawada,5,0,0,0
22821.63,Vijayawada,10,1,0,1
38241.57,Guntur,4,0,0,0
14294.08,Mumbai,8,1,0,1
43006.21,Vijayawada,9,1,0,1
29856.53,Chennai,6,0,0,0
35061.22,Guntur,5,1,1,1
40542.18,Mumbai,10,0,0,0
6497.35,Guntur,9,1,0,0
11520.28,Bangalore,7,0,0,0
9618.75,Pune,5,1,1,1
15416.56,Bangalore,2,0,0,0
47081.48,Delhi,2,0,0,0
46516.24,Vijayawada,6,0,1,1
24017.59,Hyderabad,8,1,1,1
8400.96,Guntur,9,0,1,0
21617.97,Chennai,9,0,1,1
6586.38,Mumbai,4,0,1,0
13126.99,Bangalore,2,0,0,0
1715.91,Mumbai,0,0,0,0
45408.23,Mumbai,6,1,1,1
21217.14,Delhi,4,0,1,0
29547.13,Pune,5,1,1,1
42190.91,Guntur,3,1,1,1
6929.27,Hyderabad,4,1,1,0
5616.96,Guntur,8,0,0,0
2032.65,Guntur,0,1,0,0
22521.36,Vijayawada,4,0,1,0
21247.88,Mumbai,0,0,0,0
22443.28,Mumbai,2,0,0,0
35244.76,Hyderabad,7,0,0,0
20488.48,Delhi,1,0,0,0
35659.8,Bangalore,5,0,0,0
18119.94,Bangalore,8,1,1,1
10054.78,Chennai,6,0,0,0
1337.03,Mumbai,9,1,0,0
26631.42,Pune,8,1,1,1
35200.05,Hyderabad,9,1,1,1
10307.64,Chennai,8,0,1,1
49987.96,Delhi,3,1,0,0
46106.27,Vijayawada,6,1,1,1
4038.78,Vijayawada,9,0,0,0
35003.91,Hyderabad,7,0,0,0
48993.16,Guntur,6,1,1,1
15599.0,Guntur,5,0,0,0
2623.82,Guntur,9,1,1,1
45705.08,Chennai,0,0,1,0
27239.51,Hyderabad,8,0,1,1
15820.84,Vijayawada,10,0,1,1
2210.62,Delhi,9,0,1,0
46470.13,Guntur,6,1,0,1
10013.32,Pune,9,1,0,1
19172.84,Pune,8,1,0,1
45412.98,Delhi,1,0,0,0
14404.09,Bangalore,0,1,1,1
12487.27,Vijayawada,2,1,1,1
10625.68,Delhi,8,1,0,1
40369.97,Pune,1,1,0,0
42421.26,Chennai,10,0,0,0
23416.7,Guntur,8,1,0,1
4542.24,Bangalore,0,0,0,0
4844.39,Mumbai,8,0,0,0
34248.87,Guntur,9,1,0,1
4266.69,Hyderabad,7,0,1,0
40784.41,Bangalore,1,1,1,1
26801.69,Mumbai,2,0,1,0
26145.12,Delhi,3,1,1,1
46632.1,Hyderabad,8,0,0,0
13049.08,Mumbai,0,1,1,1
23716.44,Pune,1,0,0,0
28215.11,Guntur,4,1,0,0
46714.02,Vijayawada,8,1,1,1
30035.1,Pune,6,0,1,1
28971.94,Bangalore,10,1,0,1
2252.42,Bangalore,5,0,0,0
45245.6,Mumbai,1,1,0,0
21414.77,Delhi,7,0,0,0
14277.46,Pune,8,0,1,1
17766.72,Bangalore,7,1,0,1
32035.93,Pune,9,1,1,1
19248.16,Hyderabad,3,1,1,1
13355.67,Guntur,8,1,0,1
22252.93,Pune,2,1,0,0
7202.75,Bangalore,5,0,1,0
27176.72,Bangalore,2,0,0,0
26777.64,Pune,8,0,0,0
6959.22,Vijayawada,4,1,1,0
49530.7,Pune,8,1,0,1
1200.54,Guntur,1,0,1,0
10801.14,Vijayawada,1,0,1,0
49929.09,Chennai,3,1,0,0
10745.86,Vijayawada,6,0,1,1
49052.53,Guntur,0,1,1,1
20090.35,Bangalore,0,0,1,0
37548.78,Guntur,7,0,1,1
30852.35,Chennai,6,1,0,1
34881.03,Pune,4,0,1,0
42271.88,Vijayawada,7,1,0,1
35039.71,Pune,9,0,0,0
23140.08,Bangalore,8,0,0,0
4073.01,Chennai,4,1,0,0
42002.76,Pune,9,0,1,1
47364.53,Pune,8,1,0,1
34854.32,Pune,8,1,1,1
28404.35,Bangalore,1,1,1,1
48946.92,Guntur,10,0,0,0
30723.49,Delhi,9,0,0,0
49734.73,Mumbai,3,1,0,0
5758.09,Hyderabad,7,0,1,0
11430.75,Pune,9,1,0,1
15787.96,Bangalore,6,0,0,0
16449.93,Delhi,9,0,1,1
483.15,Bangalore,0,1,0,0
26564.61,Hyderabad,9,1,0,1
14736.54,Pune,6,1,1,1
21623.87,Pune,6,0,1,1
13180.33,Pune,0,1,1,1
43272.4,Hyderabad,7,1,1,1
28603.39,Chennai,4,1,0,0
39084.85,Vijayawada,9,0,1,1
12201.58,Pune,5,1,1,1
39185.63,Mumbai,10,0,1,1
35059.86,Mumbai,0,0,1,0
30222.16,Hyderabad,5,0,0,0
34770.15,Vijayawada,10,1,0,1
6008.87,Delhi,2,1,0,0
21466.28,Pune,7,1,1,1
6803.39,Hyderabad,5,0,1,0
5272.45,Guntur,2,1,0,0
18688.21,Hyderabad,8,1,1,1
405.35,Delhi,8,0,0,0
29481.62,Vijayawada,6,1,1,1
9874.6,Delhi,1,0,1,0
46543.19,Vijayawada,0,1,1,1
49711.38,Pune,6,1,0,1
3899.37,Chennai,1,0,0,0
26485.22,Chennai,3,1,1,1
21561.18,Delhi,9,1,0,1
27749.97,Bangalore,10,0,1,1
47404.6,Guntur,2,1,0,0
33620.28,Mumbai,3,1,1,1
39866.1,Pune,4,0,0,0
12797.79,Delhi,10,1,1,1
16993.11,Guntur,2,0,0,0
7083.19,Bangalore,3,0,1,0
38510.57,Delhi,9,1,0,1
21975.58,Bangalore,6,0,0,0
32288.74,Vijayawada,10,0,1,1
1632.18,Guntur,8,1,0,0
44897.19,Guntur,5,0,0,0
30376.35,Bangalore,6,0,0,0
16514.67,Pune,10,0,0,0
30483.15,Bangalore,3,1,0,0
31244.04,Bangalore,3,1,0,0
689.58,Pune,10,0,0,0
22083.03,Pune,8,1,0,1
17332.48,Bangalore,2,1,1,1
45847.81,Pune,5,1,1,1
2769.01,Guntur,8,0,1,0
23808.06,Guntur,9,0,1,1
876.92,Guntur,10,1,0,0
7439.47,Pune,7,1,1,1
49409.78,Bangalore,8,0,0,0
49661.06,Delhi,5,1,0,1
5322.24,Pune,7,0,1,0
11704.3,Vijayawada,1,1,1,1
13463.2,Vijayawada,3,0,1,0
26121.03,Guntur,3,0,0,0
49267.99,Pune,10,1,0,1
46005.54,Hyderabad,2,0,0,0
35613.37,Vijayawada,8,0,0,0
6144.22,Chennai,1,0,0,0
8868.88,Pune,0,0,0,0
23119.33,Hyderabad,6,0,0,0
25445.37,Guntur,10,1,1,1
659.08,Mumbai,1,1,0,0
19247.42,Chennai,1,1,0,0
44897.28,Guntur,4,1,0,0
29522.67,Pune,0,1,1,1
39173.61,Mumbai,8,0,0,0
15535.57,Hyderabad,9,1,0,1
282.13,Vijayawada,0,1,1,0
275.06,Delhi,4,1,1,0
41721.15,Pune,5,0,0,0
21699.26,Bangalore,10,1,1,1
4692.17,Bangalore,0,1,1,0
43388.44,Hyderabad,1,0,1,0
40407.37,Pune,8,1,0,1
30744.51,Hyderabad,9,1,1,1
26187.36,Pune,0,1,0,0
21042.55,Pune,3,1,0,0
26761.36,Pune,9,1,0,1
30385.97,Guntur,0,0,1,0
23676.67,Mumbai,10,1,0,1
1628.68,Mumbai,9,1,0,0
22731.36,Hyderabad,1,1,1,1
34691.35,Guntur,3,0,0,0
6721.78,Pune,5,1,0,0
833.16,Vijayawada,1,0,1,0
47043.18,Mumbai,7,1,1,1
48578.62,Delhi,1,1,1,1
14610.29,Bangalore,1,0,1,0
19316.32,Vijayawada,2,0,0,0
14088.51,Pune,9,1,0,1
13386.93,Mumbai,2,0,1,0
25660.12,Bangalore,1,1,0,0
36078.2,Guntur,5,1,0,1
41183.04,Delhi,5,1,1,1
41688.6,Vijayawada,0,1,1,1
244.02,Mumbai,9,0,0,0
24897.55,Guntur,0,0,0,0
31642.7,Bangalore,3,1,1,1
47536.89,Vijayawada,7,0,0,0
13994.46,Mumbai,7,0,0,0
44382.47,Guntur,4,0,0,0
24325.19,Bangalore,10,0,0,0
35882.13,Pune,3,0,0,0
3717.15,Delhi,8,1,0,0
3388.96,Guntur,5,0,0,0
28760.61,Guntur,0,0,1,0
49054.64,Vijayawada,10,0,1,1
21427.44,Delhi,0,1,0,0
2756.68,Hyderabad,9,0,0,0
1738.12,Hyderabad,1,1,1,0
329.71,Bangalore,7,1,0,0
28132.54,Vijayawada,5,1,0,1
39892.69,Chennai,8,1,1,1
43273.71,Bangalore,6,1,0,1
14023.52,Guntur,7,0,1,1
47970.87,Chennai,8,0,1,1
40258.2,Guntur,8,0,0,0
1872.53,Mumbai,5,0,0,0
38756.69,Vijayawada,10,1,0,1
3529.16,Delhi,4,0,1,0
12876.08,Pune,3,1,0,0
26543.99,Hyderabad,6,1,1,1
37292.06,Bangalore,7,0,0,0
44560.69,Vijayawada,8,0,1,1
15964.18,Pune,3,1,1,1
45758.72,Mumbai,8,0,1,1
2748.34,Pune,7,1,0,0
18069.29,Guntur,9,1,1,1
18274.68,Vijayawada,6,0,0,0
36486.41,Mumbai,0,0,1,0
5446.29,Guntur,7,1,0,0
44485.21,Delhi,1,0,0,0
38967.57,Vijayawada,6,0,0,0
16493.84,Hyderabad,4,1,1,1
34368.21,Pune,2,0,0,0
35882.63,Bangalore,5,0,1,1
34961.77,Guntur,1,0,0,0
33376.38,Mumbai,2,1,1,1
43608.95,Pune,0,0,0,0
38001.37,Guntur,0,0,1,0
16929.3,Delhi,2,1,1,1
31722.45,Delhi,9,1,0,1
14197.73,Chennai,7,0,1,1
42241.79,Mumbai,7,0,1,1
32231.27,Hyderabad,3,0,0,0
49130.1,Hyderabad,4,0,1,0
10242.85,Bangalore,9,0,0,0
17475.67,Hyderabad,0,0,1,0
25373.47,Bangalore,4,0,0,0
31380.36,Vijayawada,1,0,1,0
47996.23,Mumbai,5,1,0,1
34332.63,Mumbai,5,0,0,0
19457.33,Delhi,0,0,1,0
28512.78,Pune,9,0,0,0
28602.53,Pune,8,0,0,0
35884.73,Chennai,7,1,0,1
49806.18,Chennai,8,1,0,1
33144.4,Mumbai,9,1,1,1
43108.21,Delhi,0,0,1,0
22977.97,Hyderabad,2,1,1,1
10976.51,Guntur,10,1,0,1
24712.19,Vijayawada,6,1,1,1
44952.31,Delhi,2,1,0,0
26908.22,Vijayawada,2,0,0,0
11019.87,Guntur,3,1,1,1
3580.23,Hyderabad,0,0,1,0
17872.86,Chennai,0,1,1,1
795.83,Pune,1,0,1,0
22259.18,Mumbai,2,0,1,0
47888.62,Mumbai,7,1,1,1
42874.77,Pune,2,0,0,0
15653.08,Chennai,6,0,0,0
21012.11,Delhi,2,0,0,0
18565.2,Bangalore,8,0,0,0
23150.99,Hyderabad,7,0,0,0
45375.81,Vijayawada,1,0,1,0
11359.92,Chennai,8,0,0,0
21629.31,Guntur,2,0,0,0
17693.32,Hyderabad,8,0,1,1
34351.13,Guntur,9,0,1,1
38662.85,Mumbai,8,1,0,1
16682.56,Delhi,8,0,1,1
34544.34,Pune,7,0,0,0
27845.05,Chennai,0,0,1,0
23989.64,Pune,9,0,0,0
30471.96,Bangalore,2,1,0,0
16651.77,Vijayawada,4,0,0,0
8489.26,Hyderabad,7,0,0,0
8963.85,Chennai,3,1,0,0
6849.99,Guntur,2,0,1,0
13943.47,Vijayawada,7,1,0,1
46235.28,Pune,8,0,0,0
48699.51,Vijayawada,5,0,0,0
36812.39,Chennai,0,0,0,0
48935.91,Vijayawada,4,0,0,0
6616.17,Vijayawada,7,1,1,1
34803.08,Chennai,1,0,1,0
2167.3,Mumbai,2,0,1,0
44328.16,Chennai,6,1,1,1
244.0,Delhi,0,1,0,0
22900.21,Chennai,5,1,0,1
6687.76,Guntur,1,0,0,0
20843.96,Bangalore,10,0,1,1
18968.19,Chennai,9,0,0,0
6054.65,Bangalore,0,1,0,0
3437.35,Vijayawada,6,1,0,0
28417.71,Delhi,3,0,1,0
798.21,Mumbai,0,1,1,0
48445.07,Hyderabad,6,1,1,1
19219.92,Pune,6,0,0,0
18166.33,Bangalore,0,1,1,1
15095.1,Pune,0,1,1,1
48986.86,Chennai,10,1,0,1
28420.89,Pune,5,0,1,1
8447.01,Pune,3,0,0,0
6821.01,Vijayawada,1,0,1,0
12860.75,Mumbai,6,0,1,1
13401.1,Delhi,2,0,0,0
47462.26,Vijayawada,9,0,1,1
32009.55,Bangalore,4,0,1,0
11108.1,Vijayawada,8,1,0,1
36036.25,Mumbai,4,1,0,0
33368.85,Chennai,5,0,0,0
13111.03,Guntur,3,0,0,0
4026.41,Hyderabad,5,1,1,1
18755.72,Pune,4,1,1,1
45815.27,Mumbai,9,1,1,1
39823.7,Chennai,6,1,1,1
18088.58,Delhi,3,1,1,1
49557.3,Pune,4,1,1,1
48117.53,Bangalore,1,1,0,0
6411.01,Mumbai,2,1,1,0
1204.09,Guntur,0,1,1,0
40756.82,Mumbai,2,1,0,0
39347.72,Bangalore,5,1,1,1
42227.55,Hyderabad,2,0,0,0
22714.7,Mumbai,4,0,0,0
38868.29,Vijayawada,9,0,1,1
19301.82,Chennai,4,0,1,0
12465.84,Bangalore,2,1,0,0
38859.9,Delhi,4,0,0,0
28371.91,Guntur,3,1,0,0
48056.42,Guntur,10,0,0,0
24834.55,Vijayawada,8,1,0,1
46602.87,Guntur,1,1,1,1
45815.9,Vijayawada,8,1,1,1
10534.85,Pune,10,1,0,1
44470.09,Bangalore,8,1,1,1
42222.66,Guntur,10,1,0,1
24911.28,Pune,10,0,0,0
39851.97,Delhi,2,0,1,0
22703.02,Mumbai,9,1,1,1
20396.21,Guntur,3,1,0,0
14005.0,Vijayawada,0,0,1,0
40702.2,Mumbai,8,0,0,0
16341.63,Hyderabad,8,0,0,0
46046.67,Guntur,7,0,0,0
15528.52,Guntur,5,1,0,1
21328.59,Guntur,9,1,0,1
38485.05,Delhi,3,1,0,0
49673.38,Chennai,0,0,0,0
18966.36,Pune,5,1,0,1
8882.91,Chennai,0,0,1,0
17264.07,Chennai,5,1,0,1
7503.09,Chennai,2,1,0,0
44691.71,Bangalore,9,0,0,0
18243.17,Chennai,7,0,1,1
6547.21,Mumbai,6,1,0,0
48602.44,Hyderabad,7,1,0,1
27606.23,Pune,7,0,0,0
30396.0,Pune,1,0,0,0
2024.86,Vijayawada,0,1,0,0
19881.64,Guntur,5,0,0,0
48186.51,Bangalore,7,1,1,1
38989.6,Delhi,7,0,1,1
37712.21,Chennai,2,0,0,0
49109.4,Hyderabad,2,0,0,0
31773.55,Vijayawada,9,1,1,1
17370.7,Vijayawada,10,0,0,0
36739.2,Pune,5,1,0,1
9233.72,Mumbai,9,1,0,0
32838.88,Chennai,6,0,1,1
3426.79,Bangalore,10,0,0,0
19901.31,Chennai,7,1,0,1
415.01,Bangalore,10,1,0,0
38631.29,Hyderabad,10,1,0,1
44435.08,Vijayawada,1,0,1,0
20124.5,Chennai,0,1,1,1
28588.44,Guntur,7,1,1,1
15760.17,Mumbai,4,1,0,0
15989.18,Guntur,9,0,0,0
18477.54,Guntur,6,1,0,1
28354.7,Pune,10,1,1,1
13653.8,Chennai,9,0,1,1
29587.64,Vijayawada,7,1,1,1
3103.89,Bangalore,0,0,0,0
8519.49,Delhi,2,0,0,0
4895.09,Bangalore,10,0,0,0
3757.25,Pune,3,0,1,0
23191.59,Hyderabad,9,1,1,1
28363.1,Guntur,8,1,0,1
8332.19,Guntur,7,1,0,0
39914.7,Pune,2,0,1,0
33780.01,Delhi,0,1,1,1
32472.54,Chennai,6,1,0,1
47041.16,Guntur,10,1,0,1
30170.63,Bangalore,10,1,1,1
9499.97,Chennai,8,1,0,0
6321.99,Guntur,0,0,0,0
17663.45,Pune,0,1,1,1
13687.14,Delhi,4,1,1,1
443.69,Pune,0,0,0,0
48411.66,Bangalore,7,1,1,1
27283.3,Bangalore,6,1,1,1
28662.55,Guntur,9,1,1,1
